pair_id,category,ground_truth,sim,threshold,decision,correct,decision_margin,confidence_label,qualityA,qualityB,top_support_gray,top_conflict_gray,evidence_balance,spearman_rho,align_ok,parsing_ok,part_signals_ok,error
hda_f_068,female_impostor,nonmatch,0.2841445505619049,0.3148266077041626,non-match,Y,-0.03068205714225769,low,20.461271286010742,20.172222137451172,l_brow,skin,-0.27829194255173206,0.8214285714285714,True,True,True,
hda_f_069,female_impostor,nonmatch,0.2403329312801361,0.3148266077041626,non-match,Y,-0.07449367642402649,medium,19.7052059173584,20.29945182800293,nose,skin,-0.20567702874541283,0.42857142857142855,True,True,True,
hda_f_070,female_impostor,nonmatch,0.17790080606937408,0.3148266077041626,non-match,Y,-0.1369258016347885,medium,18.718019485473633,26.037513732910156,l_brow,skin,-0.045481741428375244,0.7714285714285715,True,True,True,
hda_f_071,female_impostor,nonmatch,0.4907149374485016,0.3148266077041626,match,N,0.175888329744339,high,19.233734130859375,19.763782501220703,skin,nose,0.3930974304676056,0.40476190476190477,True,True,True,
hda_f_072,female_impostor,nonmatch,0.45361000299453735,0.3148266077041626,match,N,0.13878339529037476,medium,23.730714797973633,21.01470375061035,skin,-,0.4495263695716858,0.35714285714285715,True,True,True,
hda_f_073,female_impostor,nonmatch,0.22883246839046478,0.3148266077041626,non-match,Y,-0.08599413931369781,medium,24.37605094909668,26.18918800354004,nose,skin,-0.07297615706920624,0.7619047619047619,True,True,True,
hda_f_074,female_impostor,nonmatch,0.1346856653690338,0.3148266077041626,non-match,Y,-0.18014094233512878,high,11.206999778747559,8.727935791015625,mouth,hair,0.02111922577023506,0.0,True,True,True,
hda_f_075,female_impostor,nonmatch,0.28809261322021484,0.3148266077041626,non-match,Y,-0.026733994483947754,low,20.769527435302734,20.372533798217773,r_brow,skin,-0.2477089688181877,0.9047619047619048,True,True,True,
hda_f_076,female_impostor,nonmatch,0.18669208884239197,0.3148266077041626,non-match,Y,-0.12813451886177063,medium,25.41908073425293,20.52637481689453,hair,skin,-0.24788307026028633,0.6428571428571429,True,True,True,
hda_f_077,female_impostor,nonmatch,0.17835652828216553,0.3148266077041626,non-match,Y,-0.13647007942199707,medium,22.645021438598633,22.006052017211914,nose,skin,-0.15414619073271751,0.09523809523809523,True,True,True,
hda_f_078,female_impostor,nonmatch,0.353627473115921,0.3148266077041626,match,N,0.03880086541175842,low,20.970144271850586,21.88719367980957,skin,r_eye,0.4650690760463476,0.9761904761904762,True,True,True,
hda_f_079,female_impostor,nonmatch,0.332652747631073,0.3148266077041626,match,N,0.0178261399269104,low,23.493343353271484,22.270301818847656,skin,l_brow,0.15443314611911774,0.7142857142857143,True,True,True,
hda_f_080,female_impostor,nonmatch,0.2013670951128006,0.3148266077041626,non-match,Y,-0.113459512591362,medium,23.49509620666504,24.536401748657227,hair,skin,-0.18723385129123926,1.0,True,True,True,
hda_f_081,female_impostor,nonmatch,0.32755646109580994,0.3148266077041626,match,N,0.012729853391647339,low,19.858827590942383,19.506023406982422,skin,nose,0.3098430186510086,0.7857142857142857,True,True,True,
hda_f_082,female_impostor,nonmatch,0.33822348713874817,0.3148266077041626,match,N,0.02339687943458557,low,20.528470993041992,19.407188415527344,skin,r_brow,0.273188641294837,0.42857142857142855,True,True,True,
hda_f_083,female_impostor,nonmatch,0.18312911689281464,0.3148266077041626,non-match,Y,-0.13169749081134796,medium,20.9303035736084,16.36621856689453,skin,nose,0.006994418799877167,0.47619047619047616,True,True,True,
hda_f_084,female_impostor,nonmatch,0.07950278371572495,0.3148266077041626,non-match,Y,-0.23532382398843765,high,20.984834671020508,21.612154006958008,nose,skin,0.021717708557844162,0.7857142857142857,True,True,True,
hda_f_085,female_impostor,nonmatch,0.44056886434555054,0.3148266077041626,match,N,0.12574225664138794,medium,20.734281539916992,19.779296875,hair,nose,0.3906347304582596,0.5,True,True,True,
hda_f_086,female_impostor,nonmatch,0.35532236099243164,0.3148266077041626,match,N,0.04049575328826904,low,19.495651245117188,13.663198471069336,mouth,r_eye,0.16980761289596558,0.6,True,True,True,
hda_f_087,female_impostor,nonmatch,0.5469999313354492,0.3148266077041626,match,N,0.23217332363128662,high,25.448877334594727,27.909570693969727,skin,hair,0.3155103623867035,0.5,True,True,True,
hda_f_088,female_impostor,nonmatch,0.44945722818374634,0.3148266077041626,match,N,0.13463062047958374,medium,22.493026733398438,26.941797256469727,skin,hair,0.531885202974081,0.5952380952380952,True,True,True,
hda_f_089,female_impostor,nonmatch,0.30580922961235046,0.3148266077041626,non-match,Y,-0.009017378091812134,low,15.206524848937988,12.252998352050781,l_brow,nose,-0.2157013639807701,0.39285714285714285,True,True,True,
hda_f_090,female_impostor,nonmatch,0.12866505980491638,0.3148266077041626,non-match,Y,-0.18616154789924622,high,21.38062286376953,21.149019241333008,nose,skin,-0.08727190643548965,0.8095238095238095,True,True,True,
hda_f_091,female_impostor,nonmatch,0.18982206284999847,0.3148266077041626,non-match,Y,-0.12500454485416412,medium,22.141599655151367,17.91207504272461,hair,nose,-0.11204974725842476,0.2857142857142857,True,True,True,
hda_f_092,female_impostor,nonmatch,0.4335860311985016,0.3148266077041626,match,N,0.11875942349433899,medium,23.56790542602539,23.091928482055664,skin,-,0.42839721590280533,0.7142857142857143,True,True,True,
hda_f_093,female_impostor,nonmatch,0.36790165305137634,0.3148266077041626,match,N,0.053075045347213745,medium,23.95494270324707,19.66216468811035,skin,r_brow,0.3570997081696987,0.9047619047619048,True,True,True,
hda_f_094,female_impostor,nonmatch,0.23122663795948029,0.3148266077041626,non-match,Y,-0.08359996974468231,medium,24.694116592407227,20.665164947509766,nose,skin,-0.058146849274635315,0.0,True,True,True,
hda_f_095,female_impostor,nonmatch,0.24683912098407745,0.3148266077041626,non-match,Y,-0.06798748672008514,medium,22.909826278686523,22.509767532348633,nose,skin,-0.2527248924598098,0.5714285714285714,True,True,True,
hda_f_096,female_impostor,nonmatch,0.2563784122467041,0.3148266077041626,non-match,Y,-0.058448195457458496,medium,19.764251708984375,21.953716278076172,hair,skin,-0.29189026914536953,0.5476190476190477,True,True,True,
hda_f_097,female_impostor,nonmatch,0.18441450595855713,0.3148266077041626,non-match,Y,-0.13041210174560547,medium,21.820449829101562,20.98260498046875,hair,skin,-0.2922404473647475,0.5952380952380952,True,True,True,
hda_f_098,female_impostor,nonmatch,0.15317215025424957,0.3148266077041626,non-match,Y,-0.16165445744991302,high,21.177934646606445,21.232316970825195,nose,skin,-0.029164781793951988,0.7714285714285715,True,True,True,
hda_f_099,female_impostor,nonmatch,0.4143095314502716,0.3148266077041626,match,N,0.09948292374610901,medium,19.882150650024414,22.592845916748047,skin,r_eye,0.3363737240433693,0.7619047619047619,True,True,True,
hda_f_100,female_impostor,nonmatch,0.35642412304878235,0.3148266077041626,match,N,0.04159751534461975,low,20.108545303344727,21.92010498046875,skin,hair,0.3305438384413719,0.5238095238095238,True,True,True,
hda_f_101,female_impostor,nonmatch,0.311765193939209,0.3148266077041626,non-match,Y,-0.0030614137649536133,low,20.218189239501953,22.931331634521484,-,skin,-0.2736865356564522,-0.14285714285714285,True,True,True,
hda_f_102,female_impostor,nonmatch,0.08862149715423584,0.3148266077041626,non-match,Y,-0.22620511054992676,high,20.029184341430664,19.940034866333008,nose,hair,-0.04225041717290878,0.2857142857142857,True,True,True,
hda_f_103,female_impostor,nonmatch,0.17941050231456757,0.3148266077041626,non-match,Y,-0.13541610538959503,medium,22.162368774414062,21.250364303588867,nose,skin,-0.07813160307705402,0.8095238095238095,True,True,True,
hda_f_104,female_impostor,nonmatch,0.11539221554994583,0.3148266077041626,non-match,Y,-0.19943439215421677,high,19.9725341796875,22.381420135498047,hair,skin,-0.18531787395477295,0.19047619047619047,True,True,True,
hda_f_105,female_impostor,nonmatch,0.09207161515951157,0.3148266077041626,non-match,Y,-0.22275499254465103,high,22.87950325012207,20.229816436767578,nose,mouth,-0.08339203149080276,0.19047619047619047,True,True,True,
hda_f_106,female_impostor,nonmatch,0.22002656757831573,0.3148266077041626,non-match,Y,-0.09480004012584686,medium,23.725557327270508,23.102012634277344,l_brow,skin,-0.11254644393920898,0.5714285714285714,True,True,True,
hda_f_107,female_impostor,nonmatch,0.184871107339859,0.3148266077041626,non-match,Y,-0.1299555003643036,medium,20.422731399536133,21.77460289001465,nose,skin,-0.19755472987890244,0.9761904761904762,True,True,True,
hda_f_108,female_impostor,nonmatch,0.3293378949165344,0.3148266077041626,match,N,0.014511287212371826,low,23.150854110717773,22.986177444458008,skin,mouth,0.4151771776378155,0.6428571428571429,True,True,True,
hda_f_109,female_impostor,nonmatch,0.27494004368782043,0.3148266077041626,non-match,Y,-0.03988656401634216,low,22.696142196655273,21.98495101928711,hair,skin,-0.3793359287083149,0.8333333333333334,True,True,True,
hda_f_110,female_impostor,nonmatch,0.21921393275260925,0.3148266077041626,non-match,Y,-0.09561267495155334,medium,23.725557327270508,21.325899124145508,r_brow,skin,-0.08934756368398666,0.6666666666666666,True,True,True,
hda_f_111,female_impostor,nonmatch,0.20109552145004272,0.3148266077041626,non-match,Y,-0.11373108625411987,medium,22.042638778686523,23.270366668701172,l_eye,skin,-0.2414432093501091,0.5238095238095238,True,True,True,
hda_f_112,female_impostor,nonmatch,0.21099919080734253,0.3148266077041626,non-match,Y,-0.10382741689682007,medium,21.704519271850586,21.678571701049805,hair,skin,-0.3034126916900277,0.7380952380952381,True,True,True,
hda_f_113,female_impostor,nonmatch,0.10014097392559052,0.3148266077041626,non-match,Y,-0.21468563377857208,high,22.08713722229004,19.681867599487305,hair,skin,-0.16289621964097023,0.16666666666666666,True,True,True,
hda_f_114,female_impostor,nonmatch,0.41826125979423523,0.3148266077041626,match,N,0.10343465209007263,medium,23.966035842895508,21.54800033569336,skin,l_eye,0.44602441415190697,0.8809523809523809,True,True,True,
hda_f_115,female_impostor,nonmatch,0.21975110471248627,0.3148266077041626,non-match,Y,-0.09507550299167633,medium,19.614351272583008,20.4149227142334,nose,skin,-0.2891732472926378,1.0,True,True,True,
hda_f_116,female_impostor,nonmatch,0.24821268022060394,0.3148266077041626,non-match,Y,-0.06661392748355865,medium,23.25452995300293,22.48714828491211,r_brow,skin,-0.19464308954775333,0.9285714285714286,True,True,True,
hda_f_117,female_impostor,nonmatch,0.12738877534866333,0.3148266077041626,non-match,Y,-0.18743783235549927,high,18.771181106567383,19.663663864135742,r_eye,skin,-0.15704955719411373,0.42857142857142855,True,True,True,
hda_f_118,female_impostor,nonmatch,0.0849812924861908,0.3148266077041626,non-match,Y,-0.2298453152179718,high,20.96306800842285,20.454484939575195,r_eye,skin,-0.06482119578868151,0.09523809523809523,True,True,True,
hda_f_119,female_impostor,nonmatch,0.11524531990289688,0.3148266077041626,non-match,Y,-0.19958128780126572,high,22.08521270751953,22.05594253540039,nose,skin,-0.03233768045902252,-0.35714285714285715,True,True,True,
hda_f_120,female_impostor,nonmatch,0.35558298230171204,0.3148266077041626,match,N,0.04075637459754944,low,23.927766799926758,22.663236618041992,skin,-,0.5303577594459057,0.8809523809523809,True,True,True,
hda_f_121,female_impostor,nonmatch,0.1594589352607727,0.3148266077041626,non-match,Y,-0.1553676724433899,high,23.889972686767578,21.494640350341797,-,skin,-0.25203029718250036,0.7714285714285715,True,True,True,
hda_f_122,female_impostor,nonmatch,0.19181497395038605,0.3148266077041626,non-match,Y,-0.12301163375377655,medium,20.782886505126953,20.65733528137207,l_brow,skin,-0.1348749794997275,0.6666666666666666,True,True,True,
hda_f_123,female_impostor,nonmatch,0.19769133627414703,0.3148266077041626,non-match,Y,-0.11713527143001556,medium,23.073612213134766,23.01136589050293,r_brow,skin,-0.21545153995975852,0.8809523809523809,True,True,True,
hda_f_124,female_impostor,nonmatch,0.09916037321090698,0.3148266077041626,non-match,Y,-0.21566623449325562,high,21.094022750854492,21.34425163269043,nose,hair,-0.045114509761333466,0.37142857142857144,True,True,True,
hda_f_125,female_impostor,nonmatch,0.2709077298641205,0.3148266077041626,non-match,Y,-0.043918877840042114,low,21.831125259399414,19.024145126342773,l_brow,skin,-0.3127863947302103,0.4523809523809524,True,True,True,
hda_f_126,female_impostor,nonmatch,0.16046643257141113,0.3148266077041626,non-match,Y,-0.15436017513275146,high,25.199058532714844,20.26870346069336,nose,skin,-0.018688175827264786,0.7857142857142857,True,True,True,
hda_f_127,female_impostor,nonmatch,0.3602895736694336,0.3148266077041626,match,N,0.045462965965270996,low,22.7579345703125,19.651391983032227,skin,-,0.5240350384265184,0.30952380952380953,True,True,True,
hda_f_128,female_impostor,nonmatch,0.15701135993003845,0.3148266077041626,non-match,Y,-0.15781524777412415,high,20.354904174804688,22.4261531829834,l_eye,skin,-0.11632570996880531,0.6904761904761905,True,True,True,
hda_f_129,female_impostor,nonmatch,0.32036614418029785,0.3148266077041626,match,N,0.005539536476135254,low,19.451745986938477,18.622093200683594,skin,r_eye,0.2913900911808014,0.47619047619047616,True,True,True,
hda_f_130,female_impostor,nonmatch,0.26513150334358215,0.3148266077041626,non-match,Y,-0.049695104360580444,low,20.65815544128418,23.93952751159668,nose,skin,-0.21263989061117172,0.23809523809523808,True,True,True,
hda_f_131,female_impostor,nonmatch,0.21258074045181274,0.3148266077041626,non-match,Y,-0.10224586725234985,medium,19.19737434387207,22.514671325683594,l_brow,skin,-0.27771584317088127,0.9285714285714286,True,True,True,
hda_f_132,female_impostor,nonmatch,0.21642166376113892,0.3148266077041626,non-match,Y,-0.09840494394302368,medium,21.982126235961914,21.291515350341797,mouth,skin,-0.3229204434901476,0.6666666666666666,True,True,True,
hda_f_133,female_impostor,nonmatch,0.2269037961959839,0.3148266077041626,non-match,Y,-0.08792281150817871,medium,21.129793167114258,22.62616729736328,r_eye,skin,-0.18623381108045578,0.9285714285714286,True,True,True,
hda_f_134,female_impostor,nonmatch,0.2429315149784088,0.3148266077041626,non-match,Y,-0.07189509272575378,medium,22.266925811767578,24.770437240600586,-,skin,-0.246568463742733,0.7857142857142857,True,True,True,
hda_f_135,female_impostor,nonmatch,0.24942705035209656,0.3148266077041626,non-match,Y,-0.06539955735206604,medium,18.880022048950195,22.141712188720703,hair,skin,-0.3384497221559286,0.8809523809523809,True,True,True,
hda_f_136,female_impostor,nonmatch,0.18509314954280853,0.3148266077041626,non-match,Y,-0.12973345816135406,medium,22.216218948364258,21.624095916748047,l_brow,mouth,-0.14040303602814674,0.4857142857142857,True,True,True,
hda_f_137,female_impostor,nonmatch,0.3757483959197998,0.3148266077041626,match,N,0.06092178821563721,medium,21.428579330444336,21.64533805847168,skin,nose,0.3390229195356369,0.47619047619047616,True,True,True,
hda_f_138,female_impostor,nonmatch,-0.0028305016458034515,0.3148266077041626,non-match,Y,-0.31765710934996605,high,19.15118408203125,22.921483993530273,nose,mouth,-0.011685955338180065,-0.03571428571428571,True,True,True,
hda_f_139,female_impostor,nonmatch,0.3148237466812134,0.3148266077041626,non-match,Y,-2.86102294921875e-06,low,19.117544174194336,22.462203979492188,-,skin,-0.230916827917099,0.03571428571428571,True,True,True,
hda_f_140,female_impostor,nonmatch,0.12215437740087509,0.3148266077041626,non-match,Y,-0.1926722303032875,high,12.433175086975098,22.726526260375977,nose,r_brow,-0.050614453852176666,0.7380952380952381,True,True,True,
hda_f_141,female_impostor,nonmatch,0.4163259267807007,0.3148266077041626,match,N,0.10149931907653809,medium,20.441652297973633,20.534765243530273,skin,r_eye,0.40460679680109024,0.37142857142857144,True,True,True,
hda_f_142,female_impostor,nonmatch,0.3451315462589264,0.3148266077041626,match,N,0.030304938554763794,low,20.243661880493164,23.552356719970703,skin,r_brow,0.2622041590511799,0.047619047619047616,True,True,True,
hda_f_143,female_impostor,nonmatch,0.3142317831516266,0.3148266077041626,non-match,Y,-0.0005948245525360107,low,24.01991081237793,22.205116271972656,r_eye,skin,-0.33044400066137314,1.0,True,True,True,
hda_f_144,female_impostor,nonmatch,0.2026255875825882,0.3148266077041626,non-match,Y,-0.1122010201215744,medium,16.918764114379883,20.13304901123047,r_eye,skin,-0.18634822964668274,0.7142857142857143,True,True,True,
hda_f_145,female_impostor,nonmatch,0.11409834027290344,0.3148266077041626,non-match,Y,-0.20072826743125916,high,19.293489456176758,16.83852767944336,nose,r_eye,0.0067557357251644135,0.8285714285714286,True,True,True,
hda_f_146,female_impostor,nonmatch,0.2651919722557068,0.3148266077041626,non-match,Y,-0.04963463544845581,low,20.106632232666016,22.824399948120117,r_eye,skin,-0.2822423614561558,0.7380952380952381,True,True,True,
hda_f_147,female_impostor,nonmatch,0.5006600022315979,0.3148266077041626,match,N,0.1858333945274353,high,22.49884605407715,26.53921127319336,skin,hair,0.5554265975952148,0.7380952380952381,True,True,True,
hda_f_148,female_impostor,nonmatch,0.32135629653930664,0.3148266077041626,match,N,0.006529688835144043,low,21.23621368408203,23.672901153564453,skin,mouth,0.2909936085343361,0.8571428571428571,True,True,True,
hda_f_149,female_impostor,nonmatch,0.3115025758743286,0.3148266077041626,non-match,Y,-0.0033240318298339844,low,20.76277732849121,21.68033790588379,nose,skin,-0.22139401733875275,0.14285714285714285,True,True,True,
hda_f_150,female_impostor,nonmatch,0.27019932866096497,0.3148266077041626,non-match,Y,-0.04462727904319763,low,22.305927276611328,17.348657608032227,l_brow,skin,-0.2256978452205658,0.8095238095238095,True,True,True,
hda_f_151,female_impostor,nonmatch,0.34688499569892883,0.3148266077041626,match,N,0.032058387994766235,low,18.58930206298828,21.38617515563965,skin,hair,0.37810250744223595,0.42857142857142855,True,True,True,
hda_f_152,female_impostor,nonmatch,0.5109847784042358,0.3148266077041626,match,N,0.19615817070007324,high,21.300857543945312,18.468490600585938,skin,mouth,0.44681304693222046,0.8809523809523809,True,True,True,
hda_f_153,female_impostor,nonmatch,0.21499036252498627,0.3148266077041626,non-match,Y,-0.09983624517917633,medium,15.454907417297363,21.43379783630371,l_eye,skin,-0.1513352319598198,0.14285714285714285,True,True,True,
hda_f_154,female_impostor,nonmatch,0.08157109469175339,0.3148266077041626,non-match,Y,-0.2332555130124092,high,20.456157684326172,18.271879196166992,nose,mouth,0.03204741328954697,0.40476190476190477,True,True,True,
hda_f_155,female_impostor,nonmatch,0.1563926637172699,0.3148266077041626,non-match,Y,-0.1584339439868927,high,21.71434783935547,18.725923538208008,nose,hair,0.027266725897789,0.5714285714285714,True,True,True,
hda_f_156,female_impostor,nonmatch,0.27534759044647217,0.3148266077041626,non-match,Y,-0.03947901725769043,low,20.62391471862793,21.270671844482422,r_brow,skin,-0.311678871512413,0.6071428571428571,True,True,True,
hda_f_157,female_impostor,nonmatch,0.1819034218788147,0.3148266077041626,non-match,Y,-0.1329231858253479,medium,20.290708541870117,21.983491897583008,l_eye,skin,-0.16944008320569992,0.0,True,True,True,
hda_f_158,female_impostor,nonmatch,0.08446618169546127,0.3148266077041626,non-match,Y,-0.23036042600870132,high,26.767854690551758,22.01081657409668,l_eye,hair,-0.038059549406170845,0.7142857142857143,True,True,True,
hda_f_159,female_impostor,nonmatch,0.21421407163143158,0.3148266077041626,non-match,Y,-0.10061253607273102,medium,23.600162506103516,21.164953231811523,l_brow,skin,-0.1455277055501938,0.023809523809523808,True,True,True,
hda_f_160,female_impostor,nonmatch,0.19282522797584534,0.3148266077041626,non-match,Y,-0.12200137972831726,medium,23.578210830688477,18.97148323059082,-,skin,-0.33007754758000374,0.6428571428571429,True,True,True,
hda_f_161,female_impostor,nonmatch,0.139126718044281,0.3148266077041626,non-match,Y,-0.1756998896598816,high,25.113988876342773,22.706632614135742,nose,skin,-0.006929636001586914,0.6071428571428571,True,True,True,
hda_f_162,female_impostor,nonmatch,0.27411261200904846,0.3148266077041626,non-match,Y,-0.040713995695114136,low,20.998573303222656,22.12664031982422,mouth,skin,-0.30269818287342787,0.5476190476190477,True,True,True,
hda_f_163,female_impostor,nonmatch,0.02790471538901329,0.3148266077041626,non-match,Y,-0.2869218923151493,high,24.69891357421875,22.193220138549805,skin,nose,-0.012618955224752426,0.42857142857142855,True,True,True,
hda_f_164,female_impostor,nonmatch,0.2652336061000824,0.3148266077041626,non-match,Y,-0.0495930016040802,low,20.538414001464844,20.156042098999023,nose,skin,-0.10676824301481247,0.7142857142857143,True,True,True,
hda_f_165,female_impostor,nonmatch,0.06118738651275635,0.3148266077041626,non-match,Y,-0.25363922119140625,high,22.084867477416992,22.949373245239258,nose,skin,-0.05016814358532429,0.8333333333333334,True,True,True,
hda_f_166,female_impostor,nonmatch,0.14789921045303345,0.3148266077041626,non-match,Y,-0.16692739725112915,high,24.864091873168945,23.292543411254883,r_brow,skin,-0.1405371129512787,0.35714285714285715,True,True,True,
hda_f_167,female_impostor,nonmatch,0.07100903242826462,0.3148266077041626,non-match,Y,-0.24381757527589798,high,21.427812576293945,19.672405242919922,nose,skin,-0.05705950129777193,0.9428571428571428,True,True,True,
hda_f_168,female_impostor,nonmatch,0.1864149421453476,0.3148266077041626,non-match,Y,-0.128411665558815,medium,20.89616584777832,20.70780372619629,hair,skin,-0.2718034414574504,0.7142857142857143,True,True,True,
hda_f_169,female_impostor,nonmatch,0.41628867387771606,0.3148266077041626,match,N,0.10146206617355347,medium,23.51846694946289,19.931081771850586,skin,l_brow,0.4757349379360676,0.35714285714285715,True,True,True,
hda_f_170,female_impostor,nonmatch,0.2619216740131378,0.3148266077041626,non-match,Y,-0.05290493369102478,medium,20.318017959594727,21.484527587890625,l_eye,skin,-0.16048206388950348,0.5,True,True,True,
hda_f_171,female_impostor,nonmatch,0.05388280749320984,0.3148266077041626,non-match,Y,-0.26094380021095276,high,21.057889938354492,21.86176300048828,l_brow,skin,-0.15319356881082058,0.6666666666666666,True,True,True,
hda_f_172,female_impostor,nonmatch,0.23888584971427917,0.3148266077041626,non-match,Y,-0.07594075798988342,medium,21.713802337646484,20.271434783935547,nose,skin,-0.1286259889602661,0.8809523809523809,True,True,True,
hda_f_173,female_impostor,nonmatch,0.1892501562833786,0.3148266077041626,non-match,Y,-0.125576451420784,medium,21.519760131835938,21.44869041442871,nose,skin,-0.2066213246434927,0.35714285714285715,True,True,True,
hda_f_174,female_impostor,nonmatch,0.1344449520111084,0.3148266077041626,non-match,Y,-0.1803816556930542,high,20.700382232666016,17.997663497924805,nose,skin,-0.06330783385783434,-0.21428571428571427,True,True,True,
hda_f_175,female_impostor,nonmatch,0.1487857848405838,0.3148266077041626,non-match,Y,-0.1660408228635788,high,19.902658462524414,19.25678825378418,nose,r_brow,0.01948206126689911,0.7142857142857143,True,True,True,
hda_f_176,female_impostor,nonmatch,0.30816370248794556,0.3148266077041626,non-match,Y,-0.006662905216217041,low,21.047311782836914,20.097503662109375,mouth,skin,-0.3618774190545082,0.9428571428571428,True,True,True,
hda_f_177,female_impostor,nonmatch,0.19577626883983612,0.3148266077041626,non-match,Y,-0.11905033886432648,medium,23.742340087890625,19.90918731689453,l_brow,skin,-0.13290360942482948,0.023809523809523808,True,True,True,
hda_f_178,female_impostor,nonmatch,0.01207241415977478,0.3148266077041626,non-match,Y,-0.3027541935443878,high,20.236671447753906,18.724721908569336,l_eye,skin,0.058508440386503935,0.2857142857142857,True,True,True,
hda_f_179,female_impostor,nonmatch,0.10268302261829376,0.3148266077041626,non-match,Y,-0.21214358508586884,high,20.422544479370117,19.41193389892578,-,skin,-0.20719308033585548,0.3333333333333333,True,True,True,
hda_f_180,female_impostor,nonmatch,0.038687240332365036,0.3148266077041626,non-match,Y,-0.27613936737179756,high,22.772079467773438,21.396530151367188,l_eye,mouth,0.07440560311079025,-0.14285714285714285,True,True,True,
hda_f_181,female_impostor,nonmatch,0.061983902007341385,0.3148266077041626,non-match,Y,-0.2528427056968212,high,21.100971221923828,19.15367317199707,mouth,skin,-0.07472388073801994,0.6904761904761905,True,True,True,
hda_f_182,female_impostor,nonmatch,0.09059258550405502,0.3148266077041626,non-match,Y,-0.22423402220010757,high,20.282100677490234,21.50343132019043,nose,l_brow,-0.09228411689400673,0.5476190476190477,True,True,True,
hda_f_183,female_impostor,nonmatch,0.31059008836746216,0.3148266077041626,non-match,Y,-0.0042365193367004395,low,21.50343132019043,15.494043350219727,l_brow,skin,-0.40236711129546165,0.09523809523809523,True,True,True,
hda_f_184,female_impostor,nonmatch,0.21305811405181885,0.3148266077041626,non-match,Y,-0.10176849365234375,medium,23.811119079589844,22.035093307495117,l_brow,skin,-0.27202387899160385,0.7857142857142857,True,True,True,
hda_f_185,female_impostor,nonmatch,0.13519805669784546,0.3148266077041626,non-match,Y,-0.17962855100631714,high,18.791244506835938,21.24275016784668,r_eye,skin,-0.17235352657735348,0.7142857142857143,True,True,True,
hda_f_186,female_impostor,nonmatch,0.20162193477153778,0.3148266077041626,non-match,Y,-0.11320467293262482,medium,20.69333839416504,22.97740364074707,l_eye,skin,-0.28541952930390835,0.9285714285714286,True,True,True,
hda_f_187,female_impostor,nonmatch,0.45971497893333435,0.3148266077041626,match,N,0.14488837122917175,medium,21.630273818969727,23.984254837036133,skin,hair,0.4923497885465622,0.9047619047619048,True,True,True,
hda_f_188,female_impostor,nonmatch,0.2876424789428711,0.3148266077041626,non-match,Y,-0.027184128761291504,low,20.28584098815918,21.376619338989258,r_brow,skin,-0.40322231128811836,0.7380952380952381,True,True,True,
hda_f_189,female_impostor,nonmatch,0.27949947118759155,0.3148266077041626,non-match,Y,-0.035327136516571045,low,22.011131286621094,21.641395568847656,l_brow,skin,-0.2936008460819721,0.8809523809523809,True,True,True,
hda_f_190,female_impostor,nonmatch,0.13083915412425995,0.3148266077041626,non-match,Y,-0.18398745357990265,high,18.861276626586914,21.969188690185547,nose,skin,-0.11698503978550434,0.8809523809523809,True,True,True,
hda_f_191,female_impostor,nonmatch,0.19523444771766663,0.3148266077041626,non-match,Y,-0.11959215998649597,medium,20.548357009887695,20.66701316833496,l_brow,skin,-0.22186371963471174,0.30952380952380953,True,True,True,
hda_f_192,female_impostor,nonmatch,0.09500586241483688,0.3148266077041626,non-match,Y,-0.21982074528932571,high,20.22603416442871,20.56073760986328,l_brow,skin,-0.10675729624927044,0.5714285714285714,True,True,True,
hda_f_193,female_impostor,nonmatch,0.1464964896440506,0.3148266077041626,non-match,Y,-0.168330118060112,high,21.3939266204834,20.566959381103516,hair,skin,-0.17362732207402587,0.5952380952380952,True,True,True,
hda_f_194,female_impostor,nonmatch,0.12092505395412445,0.3148266077041626,non-match,Y,-0.19390155375003815,high,22.80800437927246,20.558307647705078,l_brow,skin,-0.1330627053976059,0.8095238095238095,True,True,True,
hda_f_195,female_impostor,nonmatch,0.20325320959091187,0.3148266077041626,non-match,Y,-0.11157339811325073,medium,22.868629455566406,20.82277488708496,nose,skin,-0.13981470558792353,0.7619047619047619,True,True,True,
hda_f_196,female_impostor,nonmatch,0.21905604004859924,0.3148266077041626,non-match,Y,-0.09577056765556335,medium,23.165931701660156,23.4440975189209,r_brow,skin,-0.14001188427209854,0.38095238095238093,True,True,True,
hda_f_197,female_impostor,nonmatch,0.1716751754283905,0.3148266077041626,non-match,Y,-0.1431514322757721,medium,19.9212646484375,21.016983032226562,l_brow,skin,-0.19177506491541862,0.40476190476190477,True,True,True,
hda_f_198,female_impostor,nonmatch,0.11415427178144455,0.3148266077041626,non-match,Y,-0.20067233592271805,high,20.491594314575195,22.198843002319336,nose,skin,-0.08116321172565222,0.6904761904761905,True,True,True,
hda_f_199,female_impostor,nonmatch,0.2509666085243225,0.3148266077041626,non-match,Y,-0.06385999917984009,medium,20.555177688598633,21.663116455078125,nose,skin,-0.1367577686905861,0.3333333333333333,True,True,True,
hda_f_200,female_impostor,nonmatch,0.3140186071395874,0.3148266077041626,non-match,Y,-0.0008080005645751953,low,21.906906127929688,23.952857971191406,-,skin,-0.38672839291393757,0.14285714285714285,True,True,True,
