pair_id,category,ground_truth,sim,threshold,decision,correct,decision_margin,confidence_label,qualityA,qualityB,top_support_gray,top_conflict_gray,evidence_balance,spearman_rho,align_ok,parsing_ok,part_signals_ok,error
lfw_nonmatch_118,lfw_eval,non-match,0.04726434499025345,0.3148266077041626,non-match,Y,-0.26756226271390915,high,16.88851547241211,19.280704498291016,r_brow,skin,-0.03297688998281956,0.14285714285714285,True,True,True,
lfw_nonmatch_119,lfw_eval,non-match,0.14915476739406586,0.3148266077041626,non-match,Y,-0.16567184031009674,high,19.08749008178711,16.22454071044922,mouth,skin,-0.018867899663746357,0.42857142857142855,True,True,True,
lfw_nonmatch_120,lfw_eval,non-match,0.04701067507266998,0.3148266077041626,non-match,Y,-0.2678159326314926,high,22.465373992919922,21.23567008972168,l_eye,hair,-0.04102988447993994,0.23809523809523808,True,True,True,
lfw_nonmatch_121,lfw_eval,non-match,-0.018194029107689857,0.3148266077041626,non-match,Y,-0.33302063681185246,high,22.465373992919922,15.439555168151855,skin,hair,0.11775761982426047,0.47619047619047616,True,True,True,
lfw_nonmatch_122,lfw_eval,non-match,0.06959010660648346,0.3148266077041626,non-match,Y,-0.24523650109767914,high,15.127504348754883,15.26254940032959,skin,hair,0.0369038637727499,-0.02857142857142857,True,True,True,
lfw_nonmatch_123,lfw_eval,non-match,0.010313283652067184,0.3148266077041626,non-match,Y,-0.3045133240520954,high,20.69521713256836,11.753046989440918,skin,nose,0.12556033208966255,0.7619047619047619,True,True,True,
lfw_nonmatch_124,lfw_eval,non-match,0.10332097858190536,0.3148266077041626,non-match,Y,-0.21150562912225723,high,20.69521713256836,18.233278274536133,skin,hair,-0.01741848699748516,0.7857142857142857,True,True,True,
lfw_nonmatch_125,lfw_eval,non-match,-0.03876285254955292,0.3148266077041626,non-match,Y,-0.3535894602537155,high,12.470937728881836,23.573232650756836,skin,skin,0.0844150809571147,0.4642857142857143,True,True,True,
lfw_nonmatch_126,lfw_eval,non-match,-0.09742520749568939,0.3148266077041626,non-match,Y,-0.412251815199852,high,12.470937728881836,25.536636352539062,skin,l_brow,0.1011555939912796,0.42857142857142855,True,True,True,
lfw_nonmatch_127,lfw_eval,non-match,0.030914681032299995,0.3148266077041626,non-match,Y,-0.2839119266718626,high,23.0020809173584,8.6919527053833,skin,hair,0.007501199375838041,0.6785714285714286,True,True,True,
lfw_nonmatch_128,lfw_eval,non-match,0.09286828339099884,0.3148266077041626,non-match,Y,-0.22195832431316376,high,21.19452476501465,17.118471145629883,hair,skin,-0.0035090865567326546,0.6428571428571429,True,True,True,
lfw_nonmatch_129,lfw_eval,non-match,0.06825675070285797,0.3148266077041626,non-match,Y,-0.24656985700130463,high,23.428050994873047,21.019044876098633,skin,nose,-0.057168361730873585,0.5476190476190477,True,True,True,
lfw_nonmatch_130,lfw_eval,non-match,0.18842774629592896,0.3148266077041626,non-match,Y,-0.12639886140823364,medium,21.821592330932617,16.884021759033203,r_brow,skin,-0.13737894780933857,0.37142857142857144,True,True,True,
lfw_nonmatch_131,lfw_eval,non-match,0.05204823240637779,0.3148266077041626,non-match,Y,-0.2627783752977848,high,22.970108032226562,22.340097427368164,hair,nose,-0.0792513145133853,0.21428571428571427,True,True,True,
lfw_nonmatch_132,lfw_eval,non-match,0.06288783252239227,0.3148266077041626,non-match,Y,-0.2519387751817703,high,23.73747444152832,15.409732818603516,r_brow,skin,-0.04691043822094798,-0.02857142857142857,True,True,True,
lfw_nonmatch_133,lfw_eval,non-match,-0.027565011754631996,0.3148266077041626,non-match,Y,-0.3423916194587946,high,23.07624626159668,23.148984909057617,skin,r_brow,0.11628028959967196,0.7142857142857143,True,True,True,
lfw_nonmatch_134,lfw_eval,non-match,-0.007634236477315426,0.3148266077041626,non-match,Y,-0.322460844181478,high,20.11164665222168,21.052127838134766,skin,l_brow,0.12722949450835586,-0.14285714285714285,True,True,True,
lfw_nonmatch_135,lfw_eval,non-match,-0.07871422171592712,0.3148266077041626,non-match,Y,-0.3935408294200897,high,24.283857345581055,18.975168228149414,skin,hair,0.07913761073723435,0.7714285714285715,True,True,True,
lfw_nonmatch_136,lfw_eval,non-match,0.04672488570213318,0.3148266077041626,non-match,Y,-0.2681017220020294,high,23.07476806640625,20.18242835998535,nose,skin,0.03526741452515125,-0.35714285714285715,True,True,True,
lfw_nonmatch_137,lfw_eval,non-match,-0.014542965218424797,0.3148266077041626,non-match,Y,-0.3293695729225874,high,23.07476806640625,22.0689697265625,mouth,nose,0.07796999160200357,-0.16666666666666666,True,True,True,
lfw_nonmatch_138,lfw_eval,non-match,0.04935877025127411,0.3148266077041626,non-match,Y,-0.2654678374528885,high,19.618274688720703,17.337257385253906,hair,skin,-0.0006500082090497017,0.38095238095238093,True,True,True,
lfw_nonmatch_139,lfw_eval,non-match,0.060545384883880615,0.3148266077041626,non-match,Y,-0.254281222820282,high,23.56919288635254,13.614998817443848,mouth,nose,-0.14366266690194607,0.2857142857142857,True,True,True,
lfw_nonmatch_140,lfw_eval,non-match,0.06772866100072861,0.3148266077041626,non-match,Y,-0.247097946703434,high,23.56919288635254,19.55504035949707,r_brow,skin,-0.05637178523465991,0.09523809523809523,True,True,True,
lfw_nonmatch_141,lfw_eval,non-match,0.03373151272535324,0.3148266077041626,non-match,Y,-0.28109509497880936,high,20.54648208618164,22.690324783325195,hair,skin,-0.016178143210709095,-0.5,True,True,True,
lfw_nonmatch_142,lfw_eval,non-match,0.0938195064663887,0.3148266077041626,non-match,Y,-0.2210071012377739,high,18.552734375,19.238956451416016,hair,skin,-0.0068622976541519165,0.40476190476190477,True,True,True,
lfw_nonmatch_143,lfw_eval,non-match,0.01269165426492691,0.3148266077041626,non-match,Y,-0.3021349534392357,high,22.44304656982422,17.884037017822266,skin,nose,0.017596333753317595,0.8285714285714286,True,True,True,
lfw_nonmatch_144,lfw_eval,non-match,0.08670870214700699,0.3148266077041626,non-match,Y,-0.2281179055571556,high,21.522605895996094,25.314289093017578,nose,skin,-0.05972544755786657,0.047619047619047616,True,True,True,
lfw_nonmatch_145,lfw_eval,non-match,0.09027760475873947,0.3148266077041626,non-match,Y,-0.22454900294542313,high,17.214632034301758,15.581085205078125,l_brow,skin,-0.09046718664467335,0.4857142857142857,True,True,True,
lfw_nonmatch_146,lfw_eval,non-match,-0.027625948190689087,0.3148266077041626,non-match,Y,-0.3424525558948517,high,17.214632034301758,21.328582763671875,mouth,l_eye,0.054818050004541874,0.5,True,True,True,
lfw_nonmatch_147,lfw_eval,non-match,0.1926082819700241,0.3148266077041626,non-match,Y,-0.12221832573413849,medium,21.714069366455078,23.697357177734375,mouth,skin,-0.18997328355908394,0.7857142857142857,True,True,True,
lfw_nonmatch_148,lfw_eval,non-match,0.08993445336818695,0.3148266077041626,non-match,Y,-0.22489215433597565,high,16.84122085571289,22.153470993041992,r_brow,skin,-0.08179534040391445,0.23809523809523808,True,True,True,
lfw_nonmatch_149,lfw_eval,non-match,-0.038290008902549744,0.3148266077041626,non-match,Y,-0.35311661660671234,high,23.286361694335938,24.390663146972656,skin,skin,0.0390826053917408,-0.14285714285714285,True,True,True,
lfw_nonmatch_150,lfw_eval,non-match,-0.019456926733255386,0.3148266077041626,non-match,Y,-0.334283534437418,high,23.286361694335938,23.494773864746094,skin,r_brow,0.010149362497031689,0.14285714285714285,True,True,True,
